Date,Open,High,Low,Close,Adj Close,Volume
2014-10-24,163.100006,164.479996,162.679993,163.880005,160.227173,1571100
2014-10-27,163.750000,165.399994,163.009995,165.220001,161.537308,1530000
2014-10-28,165.820007,168.270004,165.630005,168.199997,164.450897,1579100
2014-10-29,168.199997,168.250000,163.610001,165.770004,162.075043,1827400
2014-10-30,165.190002,166.720001,163.910004,165.289993,161.605759,1670300
2014-10-31,167.990005,169.000000,167.020004,167.399994,163.668716,2245600
2014-11-03,167.149994,167.619995,165.710007,167.199997,163.473175,1550800
2014-11-04,167.729996,168.639999,166.899994,166.960007,163.238541,2429300
2014-11-05,169.000000,169.479996,167.199997,169.419998,165.643692,1522700
2014-11-06,169.500000,171.919998,169.270004,171.699997,167.872864,1547900
2014-11-07,171.910004,171.910004,169.639999,171.220001,167.403564,1238100
2014-11-10,170.990005,171.949997,170.059998,171.740005,167.912003,1091000
2014-11-11,171.789993,172.880005,171.130005,172.339996,168.498611,1383200
2014-11-12,171.669998,172.130005,170.479996,171.800003,167.970642,906100
2014-11-13,172.020004,172.460007,170.460007,171.570007,167.745773,1552100
2014-11-14,171.139999,172.699997,170.770004,171.559998,167.735992,1062200
2014-11-17,171.259995,171.619995,170.619995,171.320007,167.501328,848000
2014-11-18,171.289993,172.809998,171.190002,172.000000,168.166199,1032100
2014-11-19,172.000000,172.000000,170.279999,171.679993,167.853302,893700
2014-11-20,171.089996,172.619995,170.419998,172.500000,168.655060,1092100
2014-11-21,175.529999,176.610001,173.869995,174.460007,170.571365,2068200
2014-11-24,175.339996,176.449997,175.089996,175.529999,171.617508,1868600
2014-11-25,175.449997,175.889999,174.399994,174.860001,170.962448,1964000
2014-11-26,175.250000,175.490005,174.520004,175.080002,171.177551,765800
2014-11-28,178.539993,179.789993,177.500000,178.179993,174.208405,1813200
2014-12-01,178.789993,178.970001,175.720001,177.699997,173.739120,1989600
2014-12-02,181.119995,182.419998,179.770004,180.389999,176.369171,3416800
2014-12-03,180.699997,180.699997,179.490005,180.039993,176.026978,1695800
2014-12-04,180.250000,180.750000,179.339996,180.179993,176.163818,1431400
2014-12-05,180.250000,182.179993,180.199997,182.029999,177.972626,1246300
2014-12-08,182.949997,183.509995,181.259995,181.529999,177.483780,1885300
2014-12-09,179.789993,180.000000,176.529999,178.770004,174.785309,2240900
2014-12-10,179.399994,179.600006,176.360001,176.460007,172.720032,2079600
2014-12-11,177.889999,178.610001,176.539993,176.880005,173.131104,2082700
2014-12-12,176.380005,178.500000,175.339996,175.789993,172.064209,1858500
2014-12-15,176.820007,178.970001,174.759995,176.270004,172.534073,2486000
2014-12-16,176.710007,178.100006,174.259995,174.259995,170.566650,2784300
2014-12-17,169.789993,170.000000,163.570007,167.779999,164.223984,8744900
2014-12-18,170.949997,174.380005,170.000000,174.380005,170.684113,3803000
2014-12-19,174.199997,175.710007,172.360001,174.220001,170.527496,3857200
2014-12-22,175.240005,177.080002,174.330002,176.869995,173.121323,1897700
2014-12-23,177.710007,178.339996,176.080002,176.940002,173.189880,999200
2014-12-24,177.039993,177.919998,176.309998,176.419998,172.680862,571700
2014-12-26,176.580002,177.160004,175.380005,175.899994,172.171875,740800
2014-12-29,174.960007,175.940002,174.550003,175.520004,171.799957,778800
2014-12-30,174.619995,176.490005,174.110001,175.000000,171.290955,765900
2014-12-31,175.699997,176.279999,173.509995,173.660004,169.979324,854200
2015-01-02,173.779999,174.639999,170.330002,172.449997,168.794998,1249700
2015-01-05,171.820007,171.929993,169.350006,169.800003,166.201172,1726100
2015-01-06,172.419998,173.320007,169.580002,169.789993,166.191376,2612500
2015-01-07,171.970001,172.339996,170.050003,171.039993,167.414871,1835800
2015-01-08,173.179993,175.360001,172.460007,175.039993,171.330124,1819500
2015-01-09,174.509995,175.229996,172.350006,172.660004,169.000549,1396200
2015-01-12,174.059998,175.000000,172.490005,172.570007,168.912445,1876600
2015-01-13,173.929993,174.729996,170.100006,171.500000,167.865143,1736400
2015-01-14,170.000000,172.960007,169.009995,172.750000,169.088608,1928900
2015-01-15,173.289993,174.460007,172.080002,173.850006,170.165329,2218200
2015-01-16,172.860001,176.899994,172.860001,176.759995,173.013641,2588900
2015-01-20,178.309998,179.470001,177.199997,179.130005,175.333420,2405000
2015-01-21,178.940002,180.429993,177.490005,178.690002,174.902756,1615400
2015-01-22,179.529999,181.490005,178.309998,181.399994,177.555313,1537400
2015-01-23,177.559998,180.740005,175.550003,176.009995,172.279556,3340200
2015-01-26,175.940002,177.940002,175.169998,176.660004,172.915787,1393800
2015-01-27,175.539993,175.589996,173.610001,173.880005,170.194717,1388000
2015-01-28,175.429993,175.619995,171.149994,171.449997,167.816208,1220700
2015-01-29,172.139999,173.240005,170.050003,172.889999,169.225662,1640600
2015-01-30,171.570007,173.639999,168.880005,169.110001,165.525803,2194600
2015-02-02,169.300003,171.300003,168.029999,171.250000,167.620407,1474800
2015-02-03,173.020004,173.990005,170.750000,172.970001,169.303970,1645800
2015-02-04,172.139999,173.210007,171.169998,172.080002,168.432861,1442300
2015-02-05,172.720001,174.169998,172.600006,173.369995,169.695480,1149700
2015-02-06,174.089996,174.979996,172.330002,173.250000,169.578033,1047600
2015-02-09,172.289993,173.199997,170.960007,171.639999,168.002167,1210500
2015-02-10,172.949997,173.740005,170.779999,173.300003,169.626984,1497900
2015-02-11,173.389999,174.990005,172.949997,173.919998,170.233856,1385600
2015-02-12,174.710007,176.809998,174.190002,176.300003,172.563416,2116200
2015-02-13,175.860001,177.479996,175.600006,176.470001,172.729797,1674100
2015-02-17,176.600006,179.669998,176.509995,179.539993,175.734726,1527600
2015-02-18,179.389999,180.050003,178.839996,179.779999,175.969620,1264500
2015-02-19,179.970001,180.000000,178.619995,178.649994,174.863586,1697900
2015-02-20,178.050003,178.869995,176.929993,178.500000,174.716782,1430200
2015-02-23,178.500000,178.809998,177.389999,178.300003,174.521011,956500
2015-02-24,177.919998,178.589996,177.440002,177.800003,174.031616,1136400
2015-02-25,178.009995,178.059998,175.300003,175.639999,171.917404,1419400
2015-02-26,175.490005,175.970001,173.419998,174.600006,170.899429,1893900
2015-02-27,177.059998,178.050003,176.250000,176.979996,173.228973,2398200
2015-03-02,176.979996,178.149994,176.059998,176.800003,173.052826,1535300
2015-03-03,176.500000,176.520004,174.820007,176.149994,172.416580,1282200
2015-03-04,175.559998,175.779999,174.410004,174.619995,170.919022,1035300
2015-03-05,175.339996,175.339996,173.520004,174.820007,171.114807,932200
2015-03-06,174.029999,175.210007,173.000000,173.190002,169.519348,1132300
2015-03-09,172.850006,174.179993,172.639999,172.910004,169.440918,1539100
2015-03-10,171.220001,172.059998,170.000000,170.000000,166.589294,1471800
2015-03-11,170.000000,172.330002,170.000000,171.559998,168.117996,1351800
2015-03-12,171.970001,173.630005,171.970001,173.580002,170.097488,987900
2015-03-13,173.589996,174.809998,172.330002,173.320007,169.842712,1150600
2015-03-16,174.210007,177.460007,174.210007,177.320007,173.762466,1796700
2015-03-17,176.889999,178.600006,175.710007,175.710007,172.184753,2706200
2015-03-18,172.000000,174.139999,170.509995,173.300003,169.823105,4238300
2015-03-19,173.589996,175.130005,172.500000,173.850006,170.362045,2095900
2015-03-20,174.100006,174.339996,171.880005,172.039993,168.588379,2701600
2015-03-23,172.169998,172.279999,170.639999,170.639999,167.216446,1455000
2015-03-24,170.289993,170.500000,169.160004,169.160004,165.766174,1237400
2015-03-25,169.740005,169.800003,165.350006,165.429993,162.110992,1978400
2015-03-26,164.279999,166.630005,163.600006,165.490005,162.169800,1752700
2015-03-27,165.050003,165.619995,164.509995,164.589996,161.287842,914500
2015-03-30,165.050003,167.380005,164.979996,166.750000,163.404510,1529600
2015-03-31,166.000000,166.470001,165.000000,165.449997,162.130585,1568200
2015-04-01,165.020004,166.500000,164.279999,166.240005,162.904724,1611200
2015-04-02,166.710007,166.809998,165.699997,166.220001,162.885132,1642500
2015-04-06,165.369995,167.259995,165.000000,166.669998,163.326141,1270600
2015-04-07,172.750000,173.839996,170.710007,171.160004,167.726044,5488700
2015-04-08,171.080002,171.889999,169.309998,171.839996,168.392365,3196100
2015-04-09,171.460007,173.449997,171.089996,172.919998,169.450745,1944100
2015-04-10,173.309998,174.500000,172.520004,174.369995,170.871628,2235100
2015-04-13,173.639999,175.300003,173.009995,173.130005,169.656525,1397700
2015-04-14,172.009995,173.130005,171.100006,171.500000,168.059204,1816200
2015-04-15,171.580002,172.360001,169.320007,169.520004,166.118927,2058000
2015-04-16,169.570007,170.259995,168.679993,169.240005,165.844559,1760400
2015-04-17,168.229996,168.580002,167.330002,168.000000,164.629425,1642400
2015-04-20,168.289993,170.000000,168.289993,169.059998,165.668167,1244000
2015-04-21,169.429993,170.449997,169.080002,169.910004,166.501129,1086500
2015-04-22,169.789993,170.779999,168.679993,170.009995,166.599106,1053900
2015-04-23,169.050003,170.929993,169.050003,170.100006,166.687317,1050400
2015-04-24,169.729996,170.250000,169.009995,169.949997,166.540298,949300
2015-04-27,170.360001,170.610001,168.860001,169.029999,165.638779,1472100
2015-04-28,169.270004,171.960007,168.509995,171.240005,167.804459,1521100
2015-04-29,169.839996,170.940002,168.720001,169.570007,166.167923,1115300
2015-04-30,168.389999,169.949997,168.360001,169.570007,166.167923,1818800
2015-05-01,170.000000,171.929993,169.929993,171.729996,168.284622,1163900
2015-05-04,171.610001,173.479996,171.509995,172.330002,168.872574,1041100
2015-05-05,171.500000,172.330002,169.509995,169.809998,166.403122,1167000
2015-05-06,170.690002,170.770004,168.460007,169.559998,166.158142,1045200
2015-05-07,169.869995,172.610001,169.580002,171.740005,168.294388,1148700
2015-05-08,172.990005,174.089996,172.779999,173.350006,169.872101,1236400
2015-05-11,174.009995,174.979996,172.759995,174.199997,170.705032,1327500
2015-05-12,173.160004,173.699997,172.440002,173.419998,169.940704,1126200
2015-05-13,172.990005,173.500000,171.669998,171.929993,168.480576,1213800
2015-05-14,172.839996,174.000000,172.110001,173.449997,169.970078,1478000
2015-05-15,174.210007,175.289993,173.500000,175.139999,171.626190,1492200
2015-05-18,175.139999,177.429993,175.009995,177.179993,173.625259,1554600
