Date,Open,High,Low,Close,Adj Close,Volume
2016-03-01,175.690002,180.729996,175.380005,180.199997,180.199997,4191000
2016-03-02,181.839996,182.000000,175.259995,176.940002,176.940002,3078600
2016-03-03,177.050003,178.940002,175.339996,177.300003,177.300003,2499700
2016-03-04,178.970001,180.589996,175.250000,178.550003,178.550003,2942700
2016-03-07,178.000000,180.000000,175.889999,177.199997,177.199997,1929300
2016-03-08,175.050003,176.240005,172.639999,172.809998,172.809998,2384100
2016-03-09,173.559998,176.529999,169.279999,176.500000,176.500000,2820100
2016-03-10,177.000000,179.639999,173.759995,176.080002,176.080002,2313400
2016-03-11,176.429993,183.860001,176.429993,182.979996,182.979996,2845100
2016-03-14,182.500000,187.550003,181.750000,182.020004,182.020004,2738500
2016-03-15,180.720001,182.570007,179.509995,180.220001,180.220001,1627000
2016-03-16,179.080002,183.050003,178.259995,183.050003,183.050003,1912000
2016-03-17,183.740005,184.979996,182.089996,183.440002,183.440002,1783000
2016-03-18,184.820007,189.699997,184.770004,187.919998,187.919998,3245800
2016-03-21,187.800003,189.800003,185.559998,187.119995,187.119995,1598300
2016-03-22,185.270004,188.740005,185.000000,188.399994,188.399994,1571000
2016-03-23,187.600006,188.429993,181.820007,183.839996,183.839996,2228700
2016-03-24,181.460007,184.990005,181.029999,184.860001,184.860001,1649600
2016-03-28,185.330002,186.000000,182.270004,185.169998,185.169998,1150400
2016-03-29,185.470001,191.479996,185.059998,189.839996,189.839996,2517500
2016-03-30,191.050003,193.000000,188.300003,189.889999,189.889999,2733500
2016-03-31,189.479996,193.729996,189.380005,190.880005,190.880005,2380200
2016-04-01,188.789993,190.559998,185.889999,190.330002,190.330002,2443000
2016-04-04,190.389999,192.350006,187.509995,188.970001,188.970001,1741800
2016-04-05,187.630005,187.889999,182.149994,183.800003,183.800003,2977100
2016-04-06,183.570007,187.270004,183.020004,186.820007,186.820007,1903000
2016-04-07,185.740005,187.600006,181.440002,182.529999,182.529999,1835900
2016-04-08,184.600006,186.300003,182.699997,183.979996,183.979996,1714700
2016-04-11,185.759995,187.149994,184.759995,185.070007,185.070007,1896000
2016-04-12,186.029999,188.699997,185.580002,187.399994,187.399994,1713600
2016-04-13,191.000000,195.600006,190.419998,193.979996,193.979996,3264600
2016-04-14,194.979996,197.500000,192.809998,195.720001,195.720001,2031800
2016-04-15,195.320007,195.410004,191.759995,193.220001,193.220001,1641700
2016-04-18,191.919998,193.990005,191.259995,192.940002,192.940002,1497100
2016-04-19,193.440002,195.250000,190.669998,194.520004,194.520004,2123200
2016-04-20,193.500000,194.759995,192.600006,193.669998,193.669998,1496300
2016-04-21,194.059998,195.960007,191.750000,192.740005,192.740005,1726600
2016-04-22,190.029999,192.699997,188.029999,190.759995,190.759995,2015800
2016-04-25,190.910004,192.410004,186.539993,188.039993,188.039993,1754900
2016-04-26,188.679993,190.880005,186.369995,188.250000,188.250000,1892900
2016-04-27,187.520004,189.070007,184.440002,187.949997,187.949997,2257000
2016-04-28,187.350006,190.330002,185.539993,186.020004,186.020004,3611300
2016-04-29,189.500000,201.000000,189.000000,194.300003,194.300003,6954700
2016-05-02,185.330002,185.330002,176.500000,178.910004,178.910004,10170300
2016-05-03,175.800003,176.380005,172.000000,174.360001,174.360001,5482300
2016-05-04,172.039993,178.149994,171.500000,177.279999,177.279999,4005500
2016-05-05,177.639999,179.699997,174.130005,175.220001,175.220001,3559300
2016-05-06,173.910004,176.800003,172.110001,173.940002,173.940002,3112600
2016-05-09,165.839996,172.360001,165.100006,169.490005,169.490005,6555200
