Date,Open,High,Low,Close,Adj Close,Volume
2016-03-01,70.019997,71.839996,69.860001,70.860001,70.860001,14007700
2016-03-02,72.040001,72.040001,70.750000,71.250000,71.250000,10503000
2016-03-03,71.309998,72.589996,70.459999,71.019997,71.019997,11581500
2016-03-04,70.959999,72.959999,70.720001,72.220001,72.220001,10763600
2016-03-07,72.199997,73.980003,72.000000,72.889999,72.889999,11244500
2016-03-08,72.400002,72.650002,70.959999,71.070000,71.070000,8670700
2016-03-09,71.589996,72.610001,70.680000,72.430000,72.430000,7283400
2016-03-10,72.500000,73.050003,70.605003,71.970001,71.970001,11245700
2016-03-11,72.580002,74.010002,72.220001,74.010002,74.010002,11219200
2016-03-14,74.010002,74.419998,72.889999,73.349998,73.349998,11069800
2016-03-15,72.620003,72.839996,71.750000,72.230003,72.230003,8373700
2016-03-16,72.010002,73.660004,71.860001,73.500000,73.500000,7701200
2016-03-17,73.760002,74.370003,73.510002,74.250000,74.250000,9423900
2016-03-18,74.970001,76.300003,74.709999,76.250000,76.250000,13350100
2016-03-21,77.089996,79.680000,76.940002,78.110001,78.110001,15493300
2016-03-22,77.000000,78.550003,76.907997,78.180000,78.180000,9148400
2016-03-23,78.160004,78.980003,76.150002,76.559998,76.559998,10806800
2016-03-24,75.150002,76.150002,73.529999,75.860001,75.860001,8833400
2016-03-28,76.449997,76.889999,74.900002,76.480003,76.480003,6082100
2016-03-29,75.599998,78.239998,75.570000,78.080002,78.080002,12480700
2016-03-30,79.010002,79.550003,78.540001,78.860001,78.860001,10696000
2016-03-31,78.500000,79.839996,78.410004,79.029999,79.029999,11318500
2016-04-01,78.239998,79.019997,78.199997,78.730003,78.730003,9262200
2016-04-04,78.330002,79.550003,78.320000,79.080002,79.080002,9817300
2016-04-05,78.199997,78.300003,76.910004,77.320000,77.320000,9603900
2016-04-06,77.300003,79.150002,77.190002,78.680000,78.680000,9052800
2016-04-07,77.599998,78.599998,77.182999,77.610001,77.610001,10937900
2016-04-08,78.269997,78.760002,76.621002,77.470001,77.470001,8401200
2016-04-11,78.070000,78.588997,77.430000,77.709999,77.709999,7896500
2016-04-12,78.000000,78.239998,76.870003,77.860001,77.860001,7109400
2016-04-13,78.739998,79.720001,78.500000,79.639999,79.639999,14150900
2016-04-14,79.309998,79.858002,78.360001,79.610001,79.610001,12573500
2016-04-15,79.449997,79.750000,78.459999,78.970001,78.970001,11709100
2016-04-18,78.519997,79.120003,77.709999,79.010002,79.010002,7745200
2016-04-19,79.199997,80.480003,78.470001,79.459999,79.459999,14742000
2016-04-20,79.000000,81.735001,78.989998,81.209999,81.209999,14911900
2016-04-21,81.080002,81.779999,80.199997,80.779999,80.779999,8819000
2016-04-22,80.120003,81.440002,79.154999,79.889999,79.889999,8649300
2016-04-25,79.800003,79.839996,78.680000,78.839996,78.839996,9207600
2016-04-26,78.849998,79.559998,77.800003,78.610001,78.610001,9632700
2016-04-27,78.300003,78.620003,76.570000,77.650002,77.650002,11491900
2016-04-28,77.650002,77.900002,76.089996,76.400002,76.400002,9959900
2016-04-29,76.809998,77.279999,75.660004,76.940002,76.940002,10124300
2016-05-02,76.889999,77.000000,75.940002,76.610001,76.610001,7718100
2016-05-03,75.959999,76.269997,75.425003,75.910004,75.910004,8019200
2016-05-04,75.639999,75.910004,75.010002,75.820000,75.820000,14258400
2016-05-05,79.519997,79.940002,78.099998,78.830002,78.830002,27950900
2016-05-06,78.349998,79.720001,78.250000,79.199997,79.199997,12862100
2016-05-09,78.940002,79.980003,78.889999,79.410004,79.410004,11795800
2016-05-10,79.790001,79.980003,79.150002,79.720001,79.720001,9294900
2016-05-11,79.430000,80.485001,79.410004,79.800003,79.800003,11072500
2016-05-12,80.010002,80.449997,78.320000,79.160004,79.160004,8791400
2016-05-13,78.824997,79.160004,76.970001,77.160004,77.160004,10078000
2016-05-16,77.860001,79.930000,77.589996,79.290001,79.290001,11661000
2016-05-17,79.830002,80.199997,79.309998,79.349998,79.349998,10970700
2016-05-18,78.709999,80.000000,78.470001,79.029999,79.029999,9085800
2016-05-19,78.650002,79.260002,77.599998,78.320000,78.320000,8317500
2016-05-20,78.320000,79.449997,78.320000,78.790001,78.790001,11043900
2016-05-23,78.949997,79.500000,78.599998,79.000000,79.000000,7154100
2016-05-24,79.169998,81.309998,79.070000,81.120003,81.120003,16707700
2016-05-25,78.529999,79.199997,74.120003,75.589996,75.589996,49606600
2016-05-26,75.589996,78.864998,75.589996,78.349998,78.349998,26879400
2016-05-27,78.489998,81.000000,78.389999,80.970001,80.970001,24552900
2016-05-31,81.000000,82.029999,80.199997,82.000000,82.000000,78861400
2016-06-01,82.000000,82.000000,76.550003,76.690002,76.690002,62531500
